drugbank_id,name,smiles,type
DB20922,Turosteride,[H][C@@]12CC[C@H](C(=O)N(C(C)C)C(=O)NC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])N(C)C(=O)CC[C@]12C,small molecule
DB20923,Bluensomycin,[H][C@@]1(O[C@H]2[C@H](O)[C@@H](O)[C@H](OC(N)=O)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@](O)(CO)[C@H]1O[C@]1([H])O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC,small molecule
DB20924,Stirocainide,CC(C)N(CCO\N=C1/CCCCC/C/1=C\C1=CC=CC=C1)C(C)C,small molecule
DB20925,Carperidine,CCOC(=O)C1(CCN(CCC(N)=O)CC1)C1=CC=CC=C1,small molecule
DB20926,Razobazam,CN1C2=C(N(C3=CC=CC=C3)C(=O)CC1=O)C(C)=NN2,small molecule
DB20927,Scopinast,COC1=C(OCCCN2CCC(CC2)C(O)(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C=C2OC(=O)C=CC2=C1,small molecule
DB20928,Thymocartin,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,small molecule
DB20929,Cinromide,CCNC(=O)\C=C\C1=CC(Br)=CC=C1,small molecule
DB20930,Tiflucarbine,CCN1CCC2=C(C1)C1=C(N2)C=C(F)C2=C1C(C)=CS2,small molecule
DB20931,Climiqualine,ClC1=C(C2=CC=CC=C2)C2=CC=CC=C2C(=N1)N1C=CN=C1,small molecule
DB20932,Ataprost,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C3CCCC3)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,small molecule
DB20933,Amphenidone,NC1=CC=CC(=C1)N1C=CC=CC1=O,small molecule
DB20934,Sulukast,CCCCCCCCC\C=C/C=C/[C@@H](SCCC(O)=O)[C@@H](O)C1=CC(=CC=C1)C1=NN=NN1,small molecule
DB20935,Perbufylline,CN1C2=C(N(CCCCN3CCC(CC3)C(=O)C3=CC=C(F)C=C3)C=N2)C(=O)N(C)C1=O,small molecule
DB20936,Talibegron,O[C@@H](CNCCOC1=CC=C(CC(O)=O)C=C1)C1=CC=CC=C1,small molecule
DB20937,Diclofenac etalhyaluronate,CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(OC2OC(CO)C(O)C(OC3OC(C(OC4OC(CO)C(O)C(OC5OC(C(O)C(O)C5O)C(O)=O)C4NC(C)=O)C(O)C3O)C(=O)NCCOC(=O)CC3=CC=CC=C3NC3=C(Cl)C=CC=C3Cl)C2NC(C)=O)C(O)C1O)C(O)=O,small molecule
DB20938,Dicirenone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC(C)C,small molecule
DB20939,Delprostenate,COC(=O)\C=C\C\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC(Cl)=CC=C1,small molecule
DB20940,Fepitrizol,CN1N=C(N=C1C1=CC=CC=C1CO)C1=CC=CN=C1,small molecule
DB20941,Bisbentiamine,C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(\CCOC(=O)C1=CC=CC=C1)SS\C(CCOC(=O)C1=CC=CC=C1)=C(/C)N(CC1=C(N)N=C(C)N=C1)C=O,small molecule
DB20942,Trazolopride,COC1=C(C=C2N=NNC2=C1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1,small molecule
DB20943,Zapizolam,ClC1=NC2=C(C=C1)N1C=NN=C1CN=C2C1=C(Cl)C=CC=C1,small molecule
DB20944,Azeloprazole,CC1=CN=C(C[S@@+]([O-])C2=NC3=CC=CC=C3N2)C(C)=C1OCC1COC(C)(C)OC1,small molecule
DB20945,Midamaline,CN(C)CCN(CC1=NC2=CC(Cl)=CC=C2N1)C1=CC=CC=C1,small molecule
DB20946,Nicametate,CCN(CC)CCOC(=O)C1=CC=CN=C1,small molecule
DB20947,Pentamorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1(NCCCCC)C=CC2=O,small molecule
DB20948,Metkephamid,CSCC[C@H](N(C)C(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(N)=O,small molecule
DB20949,Pibecarb,CC(C)(C)C(=O)OCC(=O)C1=CC=CC=C1,small molecule
DB20950,Indanidine,CN1C=C2C(C=CC=C2NC2=NCCN2)=N1,small molecule
DB20951,Gantofiban,CCOC(=O)CN1CCN(C[C@@H]2CN(C(=O)O2)C2=CC=C(C=C2)C(=N)NC(=O)OC)CC1,small molecule
DB20952,Carmoxirole,OC(=O)C1=CC=C2NC=C(CCCCN3CCC(=CC3)C3=CC=CC=C3)C2=C1,small molecule
DB20953,Etomoxir,CCOC(=O)[C@@]1(CCCCCCOC2=CC=C(Cl)C=C2)CO1,small molecule
DB20954,Gemopatrilat,CC1(C)CCC[C@H](NC(=O)[C@@H](S)CC2=CC=CC=C2)C(=O)N1CC(O)=O,small molecule
DB20955,Plaunotol,CC(C)=CCC\C(C)=C\CC\C(CO)=C\CC\C(C)=C\CO,small molecule
DB20956,Demelverine,CN(CCC1=CC=CC=C1)CCC1=CC=CC=C1,small molecule
DB20957,Cetocycline,[H][C@@]12CC3=C(C)C4=CC=C(C)C(O)=C4C(O)=C3C(=O)[C@]1(O)C(=O)C(C(C)=O)=C(O)[C@@H]2N,small molecule
DB20958,Flupranone,CC1=C(C=NN1CCO)C(=O)CCN1CCC(=CC1)C1=CC=C(F)C=C1,small molecule
DB20959,Colfenamate,NC(=O)COC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1,small molecule
DB20960,Mazapertine,CC(C)OC1=C(C=CC=C1)N1CCN(CC2=CC=CC(=C2)C(=O)N2CCCCC2)CC1,small molecule
DB20961,Quindecamine,CC1=CC(NCCCCCCCCCCNC2=C3C=CC=CC3=NC(C)=C2)=C2C=CC=CC2=N1,small molecule
DB20962,Sibenadet,OC1=C2NC(=O)SC2=C(CCNCCS(=O)(=O)CCCOCCC2=CC=CC=C2)C=C1,small molecule
DB20963,Lirexapride,CC1CCN(C[C@H]2CCCC[C@H]2NC(=O)C2=C(OCC3CC3)C=C(N)C(Cl)=C2)CC1,small molecule
DB20964,Lensiprazine,C[C@H]1OC2=C(C=CC=C2NC1=O)N1CCN(CCCC2=CNC3=CC=C(F)C=C23)CC1,small molecule
DB20965,Parbendazole,CCCCC1=CC=C2N=C(NC(=O)OC)NC2=C1,small molecule
DB20966,Seperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F,small molecule
DB20967,Pempidine,CN1C(C)(C)CCCC1(C)C,small molecule
DB20968,Cycliramine,CN1CCC(CC1)=C(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,small molecule
DB20969,Falipamil,COC1=C(OC)C=C(CCN(C)CCCN2CC3=CC(OC)=C(OC)C=C3C2=O)C=C1,small molecule
DB20970,Nimazone,ClC1=CC=C(C=C1)N1C(=N)CN(CC#N)C1=O,small molecule
DB20971,Maleylsulfathiazole,OC(=O)\C=C/C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,small molecule
DB20972,Itazigrel,COC1=CC=C(C=C1)C1=C(N=C(S1)C(F)(F)F)C1=CC=C(OC)C=C1,small molecule
DB20973,Buterizine,CCCCC1=NC2=CC(CN3CCN(CC3)C(C3=CC=CC=C3)C3=CC=CC=C3)=CC=C2N1CC,small molecule
DB20974,Doqualast,OC(=O)C1=CC=C2N=C3C=CC=CN3C(=O)C2=C1,small molecule
DB20975,Quazolast,COC(=O)C1=NC2=C(O1)C1=C(C=CC=N1)C(Cl)=C2,small molecule
DB20976,Amafolone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](N)[C@@H](O)C[C@]12C,small molecule
DB20977,Dibromsalan,OC1=C(C=C(Br)C=C1)C(=O)NC1=CC=C(Br)C=C1,small molecule
DB20978,Acetryptine,CC(=O)C1=CC=C2NC=C(CCN)C2=C1,small molecule
DB20979,Elmustine,OCCNC(=O)N(CCCl)N=O,small molecule
DB20980,Benhepazone,O=C1N=C2C=CC=CC=C2N1CC1=CC=CC=C1,small molecule
DB20981,Leteprinim,OC(=O)C1=CC=C(NC(=O)CCN2C=NC3=C2N=CNC3=O)C=C1,small molecule
DB20982,Amiflamine,C[C@H](N)CC1=CC=C(C=C1C)N(C)C,small molecule
DB20983,Cicaprost,[H][C@]12C[C@@H](O)[C@H](C#C[C@@H](O)[C@@H](C)CC#CCC)[C@@]1([H])C\C(C2)=C\COCC(O)=O,small molecule
DB20984,Tracazolate,CCCCNC1=C2C=NN(CC)C2=NC(C)=C1C(=O)OCC,small molecule
DB20985,Pentaquine,COC1=CC2=CC=CN=C2C(NCCCCCNC(C)C)=C1,small molecule
DB20986,Molinazone,O=C1N(N=NC2=CC=CC=C12)N1CCOCC1,small molecule
DB20987,Carbiphene,CCOC(C(=O)N(C)CCN(C)CCC1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB20988,Taltrimide,CC(C)NS(=O)(=O)CCN1C(=O)C2=C(C=CC=C2)C1=O,small molecule
DB20989,Tetrydamine,CNC1=C2CCCCC2=NN1C,small molecule
DB20990,Sameridine,CCCCCCN1CCC(CC1)(C(=O)N(C)CC)C1=CC=CC=C1,small molecule
DB20991,Dapitant,[H][C@@]12CN(C[C@]1([H])C(CC[C@@]2(O)C1=C(OC)C=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)[C@@H](C)C1=C(OC)C=CC=C1,small molecule
DB20992,Diaplasinin,CCCCCC1=C(N(CC2=CC=CC=C2)C2=CC=CC=C12)C1=CC2=CC=C(OCC3=NN=NN3)C=C2C=C1,small molecule
DB20993,Cetohexazine,CC1=NNC(=O)C(C)=C1,small molecule
DB20994,Metazide,O=C(NNCNNC(=O)C1=CC=NC=C1)C1=CC=NC=C1,small molecule
DB20995,Nitroclofene,OC1=C(CC2=CC(Cl)=CC(=C2O)[N+]([O-])=O)C=C(C=C1Cl)[N+]([O-])=O,small molecule
DB20996,Sorbitan monostearate,[H][C@@]1(OC[C@H](O)[C@H]1O)[C@H](O)COC(=O)CCCCCCCCCCCCCCCCC,small molecule
DB20997,Bisobrin,COC1=C(OC)C=C2[C@@H](CCCC[C@@H]3NCCC4=CC(OC)=C(OC)C=C34)NCCC2=C1,small molecule
DB20998,Zolamine,COC1=CC=C(CN(CCN(C)C)C2=NC=CS2)C=C1,small molecule
DB20999,Sulazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=S)C1=CC=CC=C1,small molecule
DB21000,Mepitiostane,[H][C@@]12CC[C@H](OC3(CCCC3)OC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H]3S[C@@H]3C[C@]12C,small molecule
DB21001,Cismadinone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](Cl)C2=CC(=O)C=C[C@]12C,small molecule
DB21002,Tebufelone,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)CCCC#C,small molecule
DB21003,Tizabrin,C[C@@H]1C[S@@+]([O-])C(C)(C)[C@@H](N1)C(O)=O,small molecule
DB21004,Acivicin,[H][C@]1(CC(Cl)=NO1)[C@H](N)C(O)=O,small molecule
DB21005,Zolenzepine,CN1N=C(C)C2=C1C(=O)NC1=CC=CC=C1N2C(=O)CN1CCN(C)CC1,small molecule
DB21006,Denaverine,CCC(CC)COC(C(=O)OCCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB21007,Losulazine,FC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C(=O)C1=CC=C(NC2=CC=NC3=CC(=CC=C23)C(F)(F)F)C=C1,small molecule
DB21008,Paranyline,NC(=N)C1=CC=C(C=C2C3=CC=CC=C3C3=C2C=CC=C3)C=C1,small molecule
DB21009,Pimilprost,[H][C@@]12C[C@@H](CCOCC(=O)OC)C[C@]1([H])[C@@H](\C=C\[C@@H](O)C[C@@H](C)CCCC)[C@H](O)C2,small molecule
DB21010,Triamcinolone furetonide,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(=O)C1=CC2=CC=CC=C2O1,small molecule
DB21011,Buclosamide,CCCCNC(=O)C1=C(O)C=C(Cl)C=C1,small molecule
DB21012,Carprazidil,COC(=O)NC1=CC(=NC2=NC(=O)ON12)N1CCC=CC1,small molecule
DB21013,Dibusadol,CCN(CC)CCCCNC(=O)C1=C(OC(C)=O)C=CC=C1,small molecule
DB21014,Sonepiprazole,NS(=O)(=O)C1=CC=C(C=C1)N1CCN(CC[C@@H]2OCCC3=CC=CC=C23)CC1,small molecule
DB21015,Acetergamine,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(C)=O)CN2C,small molecule
DB21016,Lergotrile,[H][C@@]12CC3=C(Cl)NC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CC#N)CN2C,small molecule
DB21017,Fenprinast,CC1(C)CN2C(=N1)N(CC1=CC=C(Cl)C=C1)C1=C(N=CN1)C2=O,small molecule
DB21018,Dimetholizine,COCCCN1CCN(CC1)C1=C(OC)C=CC=C1,small molecule
DB21019,Atizoram,COC1=C(O[C@H]2C[C@@H]3CC[C@H]2C3)C=C(C=C1)C1CNC(=O)NC1,small molecule
DB21020,Flufylline,CN1C2=C(N(CCN3CCC(CC3)C(=O)C3=CC=C(F)C=C3)C=N2)C(=O)N(C)C1=O,small molecule
DB21021,Eticyclidine,CCNC1(CCCCC1)C1=CC=CC=C1,small molecule
DB21022,Picodralazine,NNC1=C2C=CC=CC2=C(CC2=CC=NC=C2)N=N1,small molecule
DB21023,Climazolam,CC1=NC=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,small molecule
DB21024,Rolafagrel,OC(=O)C1=CC=C2CCC(=CC2=C1)N1C=CN=C1,small molecule
DB21025,Atolide,CCN(CC)C1=CC(C)=C(NC(=O)C2=C(N)C=CC=C2)C=C1,small molecule
DB21026,Nelezaprine,CN(C)CC\C=C1\C2=CC=CN2CCC2=CC=C(Cl)C=C12,small molecule
DB21027,Premazepam,CN1C=C2NC(=O)CN=C(C2=C1C)C1=CC=CC=C1,small molecule
DB21028,Tosifen,C[C@@H](CC1=CC=CC=C1)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,small molecule
DB21029,Adosopine,CN1C2=CC=CC=C2C(=O)C2=C(NC(C)=O)C=CC=C2C1=O,small molecule
DB21030,Taniplon,COC1=NC2=NC(=CN2C2=C1CCCC2)C1=NOC(C)=N1,small molecule
DB21031,Eglumetad,[H][C@@]12CC[C@@](N)(C(O)=O)[C@]1([H])[C@H]2C(O)=O,small molecule
DB21032,Sipatrigine,CN1CCN(CC1)C1=NC(N)=C(C=N1)C1=C(Cl)C(Cl)=CC(Cl)=C1,small molecule
DB21033,Oxazidione,O=C1C2=C(C=CC=C2)C(=O)C1(CN1CCOCC1)C1=CC=CC=C1,small molecule
DB21034,Pentomone,[H][C@@]12CC3=C(O[C@]1([H])C(C)(C)[C@]1([H])OC4=C(C[C@]1([H])C2=O)C=CC=C4OC)C(OC)=CC=C3,small molecule
DB21035,Triampyzine,CN(C)C1=NC(C)=C(C)N=C1C,small molecule
DB21036,Bromindione,BrC1=CC=C(C=C1)C1C(=O)C2=C(C=CC=C2)C1=O,small molecule
DB21037,Glypinamide,ClC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,small molecule
DB21038,Bretazenil,[H][C@@]12CCCN1C(=O)C1=C(C=CC=C1Br)N1C=NC(C(=O)OC(C)(C)C)=C21,small molecule
DB21039,Tinofedrine,C[C@H](NCC=C(C1=CSC=C1)C1=CSC=C1)[C@H](O)C1=CC=CC=C1,small molecule
DB21040,Mitoquidone,O=C1C2=CN3CC4=C(CC3=C2C(=O)C2=CC=CC=C12)C=CC=C4,small molecule
DB21041,Metanixin,CC1=CC=CC(C)=C1NC1=NC=CC=C1C(O)=O,small molecule
DB21042,Enzaplatovir,CC1=NOC=C1C(=O)N1CCN2C(=O)C3=CC=CN3C[C@]12C1=CC=C(C)N=C1,small molecule
DB21043,Salethamide,CCN(CC)CCNC(=O)C1=C(O)C=CC=C1,small molecule
DB21044,Tebatizole,CN1CCN(CC1)C1=NC(=CS1)C(C)(C)C,small molecule
DB21045,Tianafac,CC1=C(CC(O)=O)SC2=CC=C(Cl)C=C12,small molecule
DB21046,Ledazerol,OCC1=CC=CC(CC2=CN=CN2)=C1O,small molecule
DB21047,Mezepine,CNCCCN1CC2=C(CC3=C1C=CC=C3)C=CC=C2,small molecule
DB21048,Cinfenine,CN(CCOC(C1=CC=CC=C1)C1=CC=CC=C1)C\C=C\C1=CC=CC=C1,small molecule
DB21049,Lodinixil,CN(C)C1=NC(Cl)=CC(NC2=C(C)C(C)=CC=C2)=N1,small molecule
DB21050,Arfendazam,CCOC(=O)N1CCC(=O)N(C2=CC=CC=C2)C2=CC(Cl)=CC=C12,small molecule
DB21051,Pravadoline,COC1=CC=C(C=C1)C(=O)C1=C(C)N(CCN2CCOCC2)C2=CC=CC=C12,small molecule
DB21052,Neflumozide,FC1=CC=C2C(CCCN3CCC(CC3)N3C(=O)NC4=CC=CC=C34)=NOC2=C1,small molecule
DB21053,Valecobulin,COC1=CC(=CC(OC)=C1OC)C(=O)C1=C(C=C(C=C1)C1=CSC(NC(=O)[C@@H](N)C(C)C)=N1)N1C=NC=N1,small molecule
DB21054,Clofenciclan,CCN(CC)CCOC1(CCCCC1)C1=CC=C(Cl)C=C1,small molecule
DB21055,Nitroscanate,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)N=C=S)C=C1,small molecule
DB21056,Dinsed,[O-][N+](=O)C1=CC=CC(=C1)S(=O)(=O)NCCNS(=O)(=O)C1=CC(=CC=C1)[N+]([O-])=O,small molecule
DB21057,Bentemazole,C(N1C=CN=C1C1=NN=NN1)C1=CC=CC=C1,small molecule
DB21058,Xemilofiban,CCOC(=O)C[C@H](NC(=O)CCC(=O)NC1=CC=C(C=C1)C(N)=N)C#C,small molecule
DB21059,Taloximine,CN(C)CCOC1=NN\C(=N/O)C2=CC=CC=C12,small molecule
DB21060,Besunide,CCCCNC1=C(CC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,small molecule
DB21061,Batelapine,CN1CCN(CC1)C1=NC2=CC=CC=C2CC2=NC(C)=NN12,small molecule
DB21062,Galamustine,O[C@H](CN(CCCl)CCCl)[C@H](O)[C@H](O)[C@@H](O)C=O,small molecule
DB21063,Dicarfen,CCN(CC)CCOC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB21064,Ciproquazone,COC1=CC=C2N(CC3CC3)C(=O)N=C(C3=CC=CC=C3)C2=C1,small molecule
DB21065,Pipofezine,CN1CCN(CC1)C1=CC2=C(OC3=C(C=CC=C3)N2C)N=N1,small molecule
DB21066,Uredofos,CCOP(=O)(NC(=S)NC1=CC=CC=C1NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1)OCC,small molecule
DB21067,Felezonexor,CC1=C(COCCC(C)(C)C)C(=O)N(NC2=CC=C(C(Cl)=N2)C(F)(F)F)C1=O,small molecule
DB21068,Derpanicate,CC(C)(COC(=O)C1=CC=CN=C1)[C@@H](OC(=O)C1=CC=CN=C1)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](OC(=O)C1=CC=CN=C1)C(C)(C)COC(=O)C1=CC=CN=C1,small molecule
DB21069,Acrihellin,[H][C@@]12CC[C@]3(O)C[C@H](CC[C@]3(C=O)[C@@]1([H])CC[C@]1(C)[C@H](CC[C@]21O)C1=COC(=O)C=C1)OC(=O)C=C(C)C,small molecule
DB21070,Fenflumizole,COC1=CC=C(C=C1)C1=C(N=C(N1)C1=C(F)C=C(F)C=C1)C1=CC=C(OC)C=C1,small molecule
DB21071,Etarotene,CCS(=O)(=O)C1=CC=C(\C=C(/C)C2=CC3=C(C=C2)C(C)(C)CCC3(C)C)C=C1,small molecule
DB21072,Alipamide,CN(C)NC(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O,small molecule
DB21073,Oxepinac,OC(=O)CC1=CC2=C(C=C1)C(=O)C1=C(CO2)C=CC=C1,small molecule
DB21074,Emiglitate,CCOC(=O)C1=CC=C(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)C=C1,small molecule
DB21075,Clenpirin,CCCCN1CCCC1=NC1=CC=C(Cl)C(Cl)=C1,small molecule
DB21076,Nortopixantrone,CNCCNC1=CC=C2N(CCNCCO)N=C3C2=C1C(=O)C1=C3C=NC=C1,small molecule
DB21077,Aladorian,COC1=CC=C2SCCN(CC2=C1)C(=O)C(O)=O,small molecule
DB21078,Ametantrone,OCCNCCNC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NCCNCCO)C=C1,small molecule
DB21079,Iomethin I-131,CN(C)CCCNC1=C2C=CC([131I])=CC2=NC=C1,small molecule
DB21080,Atocalcitol,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@@H](C)COCC1=CC=CC(=C1)C(C)(C)O,small molecule
DB21081,Bufezolac,CC(C)CN1N=C(C(=C1CC(O)=O)C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB21082,Naltalimide,OC1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](OC1=C24)[C@@H](CC[C@@]35O)N1C(=O)C2=CC=CC=C2C1=O,small molecule
DB21083,Atibeprone,CC(C)C1=NN=C(COC2=CC=C3C(C)=C(C)C(=O)OC3=C2)S1,small molecule
DB21084,Indoxole,COC1=CC=C(C=C1)C1=C(C2=CC=CC=C2N1)C1=CC=C(OC)C=C1,small molecule
DB21085,Amsilarotene,C[Si](C)(C)C1=CC(=CC(=C1)C(=O)NC1=CC=C(C=C1)C(O)=O)[Si](C)(C)C,small molecule
DB21086,Methaphenilene,CN(C)CCN(CC1=CC=CS1)C1=CC=CC=C1,small molecule
DB21087,Benzodepa,O=C(NP(=O)(N1CC1)N1CC1)OCC1=CC=CC=C1,small molecule
DB21088,Carperone,CC(C)NC(=O)OC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,small molecule
DB21089,Roxifiban,CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(=NO1)C1=CC=C(C=C1)C(N)=N)C(=O)OC,small molecule
DB21090,Gestaclone,[H][C@]12C[C@@]1(C(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]([H])(C=C(Cl)C4=CC(=O)[C@@]5([H])C[C@@]5([H])[C@]34C)[C@]1([H])C2,small molecule
DB21091,Ralitoline,CN1C(=O)CS\C1=C/C(=O)NC1=C(C)C=CC=C1Cl,small molecule
DB21092,Vinmegallate,[H][C@@]12N3CCC4=C1N(C1=CC=CC=C41)C(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)=C[C@]2(CC)C=CC3,small molecule
DB21093,Ropizine,CC1=NC(\C=N\N2CCN(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)=CC=C1,small molecule
DB21094,Befiperide,CC(C)C1=CC=C(C=C1)C(=O)N(C)CCN1CCN(CC1)C1=C2OC=CC2=CC=C1,small molecule
DB21095,Crobenetine,[H][C@]12CC3=C(C=CC=C3O)[C@](C)(CCN1C[C@H](C)OCC1=CC=CC=C1)C2(C)C,small molecule
DB21096,Navamepent,CC(C)OC(=O)CCC[C@H](O)C#C\C=C\C=C\[C@H](O)CC#C,small molecule
DB21097,Mofoxime,C\C(=N/O)C1=CC=C(OCC(=O)N2CCOCC2)C=C1,small molecule
DB21098,Lidamidine,CNC(=N)NC(=O)NC1=C(C)C=CC=C1C,small molecule
DB21099,Buramate,OCCOC(=O)NCC1=CC=CC=C1,small molecule
DB21100,Fadaltran,O=C(N1CCC(CC1)N1CCC2=CC=CC=C2C1)C1=CN=C(N=C1)N1CC2(COC2)C1,small molecule
DB21101,Tazomeline,CCCCCCSC1=NSN=C1C1=CCCN(C)C1,small molecule
DB21102,Acronine,COC1=C2C(=O)C3=CC=CC=C3N(C)C2=C2C=CC(C)(C)OC2=C1,small molecule
DB21103,Sorbitan trioleate,[H][C@@]1(OC[C@H](O)[C@H]1OC(=O)CCCCCCC\C=C/CCCCCCCC)[C@@H](COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,small molecule
DB21104,Phenarsone sulfoxylate,OC1=C(NCS(O)=O)C=C(C=C1)[As](O)(O)=O,small molecule
DB21105,Rimoprogin,CSC1=NC=C(OCC#CI)C=N1,small molecule
DB21106,Sopitazine,CC(C)N1CCN(CC1)C(=O)N1C2=CC=CC=C2SC2=C1C=CC=C2,small molecule
DB21107,Oxophenarsine,NC1=CC(=CC=C1O)[As]=O,small molecule
DB21108,Deboxamet,COC1=CC=C2NC(C)=C(CC(=O)NO)C2=C1,small molecule
DB21109,Flavamine,CCN(CC)CC1=CC=C2OC(=C(C)C(=O)C2=C1)C1=CC=CC=C1,small molecule
DB21110,Tafluposide,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OP(O)(O)=O)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@@]2([H])O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](OC(=O)COC2=C(F)C(F)=C(F)C(F)=C2F)[C@H]1OC(=O)COC1=C(F)C(F)=C(F)C(F)=C1F,small molecule
DB21111,Mazipredone,[H][C@@]12CC[C@](O)(C(=O)CN3CCN(C)CC3)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,small molecule
DB21112,Butilfenin,CCCCC1=CC=C(NC(=O)CN(CC(O)=O)CC(O)=O)C=C1,small molecule
DB21113,Simetride,CCCC1=CC(OC)=C(OCC(=O)N2CCN(CC2)C(=O)COC2=C(OC)C=C(CCC)C=C2)C=C1,small molecule
DB21114,Fabesetron,CC1=C(C[C@H]2CCC3=C(C)C4=CC=CC=C4N3C2=O)N=CN1,small molecule
DB21115,Nemazoline,NC1=C(Cl)C=C(CC2=NCCN2)C=C1Cl,small molecule
DB21116,Catramilast,COC1=C(OCC2CC2)C=C(C=C1)[C@H](C)CN1C=CNC1=O,small molecule
DB21117,Pazoxide,ClC1=CC2=C(C=C1Cl)S(=O)(=O)NC(=N2)C1CC=CC1,small molecule
DB21118,Trioxifene,COC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCC3)C=C2)C2=C(CC1)C=CC=C2,small molecule
DB21119,Sobuzoxane,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,small molecule
DB21120,Silperisone,C[Si](C)(CN1CCCCC1)CC1=CC=C(F)C=C1,small molecule
DB21121,Nastorazepide,CC(C)(C)C(=O)CN1C2=C(C=CC=C2)N(C[C@@H](NC(=O)NC2=CC=CC(=C2)C(O)=O)C1=O)C1CCCCC1,small molecule
